Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
4760,78.0,7.0,14.0,2021-04-12,147663.4277,2116800.0
4762,93.0,19.0,18.0,2021-08-19,95085.9796,1808800.0
4764,79.0,18.0,6.0,2024-07-03,130831.5461,806400.0
4768,94.0,2.0,12.0,2022-03-11,155510.1121,2016000.0
4771,49.0,6.0,17.0,2023-04-22,191053.5551,3225600.0
4772,77.0,2.0,5.0,2023-01-24,153287.21,766436.05
4777,5.0,16.0,0.0,2024-07-06,97926.99689,106400.0
4778,42.0,10.0,15.0,2022-02-01,98542.04038,1254400.0
4780,49.0,9.0,10.0,2023-07-18,112000.0,1008000.0
4781,39.0,2.0,21.0,2023-03-31,164530.0785,3360000.0
4788,67.0,2.0,9.0,2020-12-02,168190.0022,1512000.0
4790,39.0,2.0,15.0,2022-09-06,168061.321,2352000.0
4792,19.0,17.0,18.0,2022-01-10,173424.3162,2856000.0
4793,81.0,8.0,3.0,2023-08-09,157878.7557,604800.0
4795,53.0,8.0,20.0,2021-05-23,151200.0,3024000.0
4798,21.0,9.0,7.0,2022-07-30,109286.6609,896000.0
4799,94.0,4.0,14.0,2022-10-15,122641.207,1716976.9
4801,24.0,15.0,17.0,2023-01-15,100800.0,1612800.0
4804,73.0,15.0,16.0,2021-11-14,105606.226,1689699.62
4808,2.0,19.0,15.0,2022-04-13,88198.08216,1428000.0
4810,28.0,13.0,1.0,2024-02-03,184843.2725,2940000.0
4811,68.0,9.0,17.0,2024-06-13,117909.0562,2016000.0
4813,43.0,18.0,8.0,2023-05-01,127727.2646,1075200.0
4814,86.0,10.0,17.0,2021-02-09,90395.62088,1612800.0
4816,40.0,14.0,5.0,2023-04-26,128819.6162,772800.0
4821,5.0,9.0,7.0,2023-07-12,118828.8984,672000.0
4822,3.0,9.0,1.0,2023-12-03,102642.0716,1792000.0
4823,67.0,3.0,7.0,2021-07-28,103685.8596,705600.0
4825,75.0,17.0,7.0,2021-10-16,158081.8195,1344000.0
4826,97.0,13.0,19.0,2022-04-10,207385.16,3528000.0
4831,88.0,15.0,5.0,2021-04-04,90946.62811,604800.0
4832,9.0,12.0,16.0,2023-08-09,86293.10924,1260000.0
4835,8.0,3.0,19.0,2024-05-17,100800.0,1814400.0
4839,56.0,16.0,5.0,2024-06-01,99480.23349,532000.0
4840,92.0,6.0,4.0,2023-03-02,189836.2834,896000.0
4841,21.0,5.0,12.0,2023-10-23,80442.01349,1092000.0
4842,27.0,3.0,1.0,2023-03-29,94525.60989,504000.0
4843,24.0,17.0,13.0,2022-12-12,153186.9015,2352000.0
4849,82.0,18.0,18.0,2023-04-29,123308.2101,2284800.0
4852,47.0,5.0,15.0,2021-04-30,84289.04267,1344000.0
4854,90.0,6.0,1.0,2020-08-11,196268.0977,179200.0
4855,60.0,8.0,18.0,2022-04-10,143031.0389,2574558.7
4856,17.0,4.0,8.0,2024-09-16,117684.7531,862400.0
4857,14.0,5.0,19.0,2023-05-14,91328.81827,1512000.0
4859,53.0,9.0,19.0,2022-02-14,101508.054,2128000.0
4861,11.0,11.0,0.0,2023-12-08,147143.7567,156800.0
4862,73.0,8.0,1.0,2024-06-30,157347.3943,302400.0
4863,84.0,3.0,16.0,2022-11-29,91500.80157,1713600.0
4864,96.0,5.0,7.0,2024-03-05,84000.0,588000.0
4865,82.0,19.0,6.0,2021-11-12,99837.8502,571200.0
4867,22.0,3.0,19.0,2024-04-15,91581.52805,1915200.0
4870,94.0,3.0,17.0,2023-03-14,92769.83349,1577087.17
4871,87.0,13.0,11.0,2021-07-28,209786.0478,2156000.0
4876,50.0,17.0,18.0,2023-11-08,171866.6096,3024000.0
4877,79.0,1.0,4.0,2024-09-28,140000.0,420000.0
4879,75.0,17.0,13.0,2024-05-06,182686.8036,2016000.0
4884,21.0,20.0,5.0,2024-05-05,228463.6459,1120000.0
4885,17.0,16.0,16.0,2022-01-05,113744.1622,1702400.0
4889,50.0,7.0,11.0,2022-03-26,160234.7153,1814400.0
4891,76.0,3.0,2.0,2021-09-26,96099.34967,302400.0
4893,2.0,7.0,3.0,2022-03-22,145631.4736,302400.0
4894,75.0,6.0,16.0,2021-12-02,183285.3292,3046400.0
4897,12.0,19.0,11.0,2024-06-16,97189.49701,1142400.0
4900,88.0,13.0,7.0,2021-06-18,204172.9901,1429210.93
4902,1.0,8.0,11.0,2023-08-23,162079.3124,1663200.0
4904,48.0,13.0,1.0,2024-10-28,184890.9373,392000.0
4908,93.0,8.0,8.0,2024-11-07,151200.0,1209600.0
4911,15.0,14.0,17.0,2021-10-05,135043.1152,2318400.0
4912,72.0,20.0,19.0,2023-06-18,232446.5407,4032000.0
4913,31.0,20.0,7.0,2021-01-17,219726.3706,1568000.0
4919,98.0,4.0,11.0,2024-09-16,115450.1604,1232000.0
4922,85.0,6.0,20.0,2022-05-31,172109.7209,3584000.0
4924,7.0,10.0,7.0,2022-11-04,83318.15849,716800.0
4925,75.0,8.0,1.0,2023-12-20,144412.692,2419200.0
4929,76.0,11.0,16.0,2021-04-20,154165.3256,2665600.0
4930,81.0,6.0,1.0,2022-05-30,179667.7512,1254400.0
4933,36.0,20.0,20.0,2022-12-06,220369.0572,4480000.0
4934,37.0,6.0,1.0,2024-07-15,175052.6129,716800.0
4935,91.0,12.0,15.0,2021-11-19,82178.45103,1344000.0
4936,75.0,15.0,1.0,2024-11-07,103225.3727,1310400.0
4938,83.0,3.0,1.0,2024-10-09,106632.5316,201600.0
4941,8.0,15.0,1.0,2020-12-09,101849.2347,100800.0
4942,100.0,5.0,1.0,2024-09-01,86515.74544,1512000.0
4944,13.0,18.0,11.0,2024-08-25,126464.7795,1344000.0
4947,34.0,20.0,14.0,2024-06-03,224000.0,3136000.0
4949,63.0,5.0,11.0,2023-03-08,91100.3906,924000.0
4952,10.0,11.0,11.0,2021-07-28,154170.178,1881600.0
4953,28.0,14.0,1.0,2023-10-19,123868.704,257600.0
4956,15.0,12.0,17.0,2023-03-13,83868.47435,1344000.0
4957,3.0,18.0,5.0,2023-04-08,146466.1077,537600.0
4958,68.0,18.0,12.0,2022-04-13,124094.571,1612800.0
4959,66.0,16.0,2.0,2020-11-09,113442.9428,106400.0
4961,32.0,8.0,15.0,2023-10-07,136358.3759,2116800.0
4964,35.0,5.0,1.0,2023-12-12,84978.9188,1596000.0
4965,7.0,13.0,15.0,2024-03-21,206693.8308,2940000.0
4966,88.0,6.0,11.0,2021-05-05,178627.2331,1792000.0
4968,2.0,8.0,19.0,2021-03-01,162979.7775,3096615.77
4970,93.0,8.0,14.0,2022-05-10,146766.7395,2116800.0
4971,61.0,3.0,11.0,2021-07-17,100800.0,1209600.0
4974,41.0,18.0,18.0,2023-02-28,132515.2324,2284800.0
4978,73.0,8.0,1.0,2023-07-09,136287.372,1965600.0
4980,39.0,10.0,5.0,2021-12-09,88711.26337,358400.0
4983,100.0,12.0,15.0,2023-12-27,80843.14681,1260000.0
4984,32.0,6.0,15.0,2023-11-10,192346.6708,2508800.0
4985,92.0,20.0,17.0,2022-05-16,224000.0,3808000.0
4987,6.0,17.0,12.0,2022-11-07,158429.4609,2184000.0
4989,49.0,13.0,13.0,2024-10-24,177112.2832,2302459.68
4990,39.0,14.0,4.0,2024-02-09,135485.3187,386400.0
4991,66.0,4.0,15.0,2023-07-06,114344.9239,1715173.86
4993,26.0,20.0,1.0,2023-11-21,226322.12,3584000.0
4996,30.0,7.0,11.0,2021-03-14,154430.9707,1512000.0
4997,90.0,14.0,15.0,2021-03-09,129329.9731,1932000.0
4998,48.0,9.0,17.0,2021-05-17,102607.548,1792000.0
5000,15.0,5.0,1.0,2022-01-12,84000.0,1596000.0
5001,41.0,18.0,14.0,2020-11-18,131499.3246,1747200.0
5003,91.0,13.0,6.0,2024-06-09,196000.0,1372000.0
5006,86.0,14.0,16.0,2024-03-05,123200.5,2189600.0
5007,64.0,8.0,6.0,2022-03-29,159892.8905,756000.0
5009,100.0,4.0,1.0,2020-11-03,116794.2573,616000.0
5012,89.0,13.0,18.0,2020-11-04,211563.362,3332000.0
5017,65.0,2.0,1.0,2022-03-03,161666.2772,3024000.0
5018,89.0,13.0,5.0,2021-09-02,196000.0,980000.0
5019,37.0,9.0,17.0,2023-08-11,122288.3247,1792000.0
5022,45.0,16.0,1.0,2021-04-29,114798.5452,1383200.0
5025,47.0,10.0,6.0,2024-01-03,86345.96013,627200.0
5026,55.0,5.0,12.0,2024-08-26,82455.17665,1092000.0
5027,5.0,4.0,14.0,2020-04-11,124564.0345,1848000.0
5030,9.0,6.0,15.0,2024-02-28,176008.6352,2688000.0
5033,12.0,16.0,4.0,2023-04-05,96122.36304,425600.0
5034,25.0,15.0,10.0,2022-01-23,103418.9498,1108800.0
5037,71.0,1.0,18.0,2021-08-06,140000.0,2520000.0
5039,42.0,5.0,11.0,2023-01-08,77499.20353,840000.0
5040,35.0,7.0,1.0,2023-06-11,136870.5656,302400.0
5041,53.0,14.0,18.0,2024-09-14,125557.0538,2189600.0
5042,38.0,3.0,3.0,2021-05-02,106183.3822,302400.0
5043,43.0,11.0,7.0,2024-04-23,171378.3501,1097600.0
5044,2.0,7.0,5.0,2021-10-11,147550.4616,756000.0
5046,38.0,4.0,1.0,2022-05-13,129666.2369,2094400.0
5050,71.0,19.0,6.0,2022-09-08,99292.77198,476000.0
5052,28.0,2.0,1.0,2021-12-17,167391.1184,1008000.0
5053,9.0,11.0,11.0,2021-12-30,156800.0,1881600.0
5054,78.0,8.0,10.0,2021-06-21,151200.0,1663200.0
5055,15.0,16.0,3.0,2022-07-08,108699.4423,425600.0
5056,58.0,3.0,1.0,2022-10-05,106389.1507,504000.0
5058,98.0,15.0,1.0,2021-10-12,93154.76348,1612800.0
5059,38.0,12.0,9.0,2023-05-11,88312.25813,840000.0
5060,78.0,19.0,8.0,2023-11-17,99122.60984,792980.88
5061,60.0,9.0,9.0,2024-04-08,102861.413,896000.0
5062,80.0,8.0,13.0,2021-09-09,149707.2207,2116800.0
5065,67.0,1.0,10.0,2024-05-02,138011.4651,1540000.0
5067,67.0,14.0,1.0,2023-10-21,137516.6347,515200.0
5068,100.0,17.0,1.0,2021-02-20,151241.8595,1344000.0
5069,45.0,8.0,10.0,2023-04-19,151200.0,1663200.0
5071,84.0,4.0,1.0,2021-07-07,128570.5202,123200.0
5073,76.0,13.0,1.0,2024-02-11,194211.5893,784000.0
5074,47.0,8.0,1.0,2023-01-17,151200.0,1663200.0
5076,96.0,2.0,9.0,2021-08-06,171210.5429,1344000.0
5077,30.0,11.0,3.0,2022-07-02,166647.9957,313600.0
5081,9.0,20.0,1.0,2022-12-22,224000.0,224000.0
5082,15.0,10.0,1.0,2023-12-31,89600.0,1433600.0
5083,86.0,11.0,1.0,2023-09-12,151305.3189,470400.0
5084,63.0,10.0,11.0,2021-04-17,94265.21986,896000.0
5085,78.0,17.0,16.0,2020-12-29,183063.9515,2856000.0
5086,48.0,19.0,15.0,2022-11-04,90264.64457,1428000.0
5087,57.0,1.0,1.0,2023-09-05,132489.994,1120000.0
5088,66.0,9.0,16.0,2023-06-25,107478.6307,1719658.09
5090,45.0,13.0,9.0,2024-05-03,196000.0,1568000.0
5091,89.0,20.0,6.0,2023-10-13,236836.9714,1344000.0
5092,27.0,3.0,13.0,2023-01-05,94176.16452,1411200.0
5093,22.0,14.0,8.0,2021-03-23,123868.3279,901600.0
5095,36.0,14.0,14.0,2023-09-27,136643.2831,1932000.0
5097,66.0,1.0,19.0,2022-11-11,149873.2876,2520000.0
5098,39.0,16.0,6.0,2021-04-03,101504.5098,532000.0
5101,80.0,18.0,11.0,2023-09-11,138797.7495,1612800.0
5105,37.0,1.0,0.0,2022-05-03,150453.9008,140000.0
5108,38.0,4.0,6.0,2023-09-12,132961.5118,862400.0
5110,9.0,7.0,13.0,2024-02-10,152626.1682,1814400.0
5111,10.0,15.0,16.0,2023-12-18,96753.804,1512000.0
5112,20.0,15.0,10.0,2022-01-16,100578.1191,907200.0
5113,37.0,12.0,4.0,2023-08-16,87567.7692,350271.08
5114,76.0,8.0,12.0,2021-06-25,139938.0345,1663200.0
5118,58.0,16.0,9.0,2024-10-11,97709.13242,851200.0
5119,39.0,7.0,16.0,2023-09-16,139204.2136,2570400.0
5120,93.0,18.0,3.0,2024-06-23,124391.0936,373173.28
5121,13.0,16.0,1.0,2021-09-26,106400.0,106400.0
5126,19.0,17.0,3.0,2023-10-10,154097.2943,336000.0
5127,95.0,6.0,7.0,2021-02-15,181296.0928,1254400.0
5128,62.0,7.0,12.0,2023-10-14,137017.804,1663200.0
5130,61.0,16.0,5.0,2021-02-21,106847.5881,638400.0
5132,34.0,20.0,1.0,2021-03-24,224000.0,1568000.0
5133,56.0,10.0,19.0,2021-03-02,90838.79556,1612800.0
5134,76.0,6.0,1.0,2024-01-20,175358.0743,179200.0
5136,85.0,1.0,5.0,2021-11-06,144859.0359,560000.0
5138,90.0,6.0,1.0,2023-04-06,192918.7933,2508800.0
5139,15.0,17.0,17.0,2023-03-25,153774.2667,2688000.0
5143,33.0,12.0,9.0,2021-04-03,77465.97076,697193.74
5144,5.0,2.0,6.0,2021-08-19,172531.9518,1008000.0
5146,66.0,17.0,16.0,2022-08-12,163204.3832,2688000.0
5148,84.0,5.0,20.0,2021-06-24,90119.07456,1680000.0
5150,36.0,17.0,20.0,2021-03-27,160745.1293,3360000.0
5151,4.0,7.0,10.0,2020-12-28,160605.5526,1606055.53
5152,91.0,18.0,21.0,2023-03-01,124610.7087,2688000.0
5154,77.0,13.0,5.0,2021-12-20,183206.9665,980000.0
5155,16.0,19.0,15.0,2021-07-14,97163.75928,1523200.0
5156,67.0,5.0,14.0,2021-09-28,88169.37794,1260000.0
5161,39.0,19.0,9.0,2024-09-10,101190.9273,952000.0
5162,80.0,3.0,3.0,2022-02-17,104613.2678,403200.0
5168,20.0,16.0,7.0,2023-02-07,104894.0658,744800.0
5169,27.0,8.0,1.0,2023-05-08,152106.243,302400.0
5170,39.0,9.0,13.0,2020-11-08,116313.5385,1456000.0
5174,74.0,19.0,17.0,2021-09-06,96776.51128,1523200.0
5177,83.0,12.0,14.0,2022-04-01,87977.01051,1260000.0
5178,6.0,6.0,4.0,2021-10-22,184106.4205,896000.0
5179,70.0,2.0,16.0,2024-03-10,157711.7238,2856000.0
5180,49.0,8.0,9.0,2023-10-17,146527.7637,1360800.0
5182,28.0,8.0,16.0,2023-10-21,145437.0721,2326993.15
5185,53.0,16.0,17.0,2021-02-20,95791.00628,1628447.11
5186,97.0,5.0,18.0,2022-10-18,88263.09071,1512000.0
5190,24.0,19.0,1.0,2023-05-03,91959.41139,1523200.0
5191,27.0,2.0,10.0,2022-01-10,184642.2199,1848000.0
5192,77.0,14.0,6.0,2024-05-07,140922.5222,901600.0
5193,71.0,9.0,1.0,2021-06-25,107238.4953,107238.5
5194,85.0,12.0,1.0,2021-11-07,91969.42218,1680000.0
5201,83.0,5.0,18.0,2022-01-06,84000.0,1596000.0
5202,12.0,17.0,13.0,2024-07-15,181470.2706,2352000.0
5205,3.0,19.0,18.0,2021-09-01,99929.35098,1808800.0
5207,78.0,3.0,1.0,2022-08-30,99151.35437,201600.0
5209,50.0,13.0,18.0,2021-02-16,198881.3607,3528000.0
5212,46.0,14.0,19.0,2023-11-17,118417.8739,2318400.0
5213,34.0,5.0,16.0,2022-03-06,76479.76474,1428000.0
5214,26.0,17.0,18.0,2022-09-21,182833.7056,3291006.7
5215,22.0,17.0,14.0,2024-02-29,162462.6353,2520000.0
5217,51.0,7.0,16.0,2024-10-28,150012.9957,2268000.0
5218,71.0,8.0,17.0,2021-07-29,151200.0,2570400.0
5219,76.0,2.0,1.0,2024-04-11,168000.0,336000.0
5221,54.0,1.0,6.0,2023-04-14,141197.9959,700000.0
5224,64.0,17.0,1.0,2021-12-15,159037.9346,336000.0
5225,81.0,8.0,1.0,2023-08-17,162521.001,1360800.0
5226,100.0,19.0,4.0,2023-06-01,96403.73641,385614.95
5228,26.0,16.0,9.0,2023-12-04,99118.78083,1064000.0
5229,98.0,11.0,15.0,2022-01-07,165864.865,2195200.0
5230,10.0,20.0,2.0,2021-04-30,216169.13,672000.0
5234,84.0,15.0,10.0,2022-05-11,100800.0,1108800.0
5235,23.0,14.0,14.0,2022-05-15,124830.4322,1674400.0
5242,49.0,14.0,5.0,2024-02-26,116679.8581,644000.0
5244,64.0,6.0,2.0,2024-04-28,182254.8832,364509.77
5245,23.0,13.0,19.0,2024-03-09,196000.0,3920000.0
5247,43.0,11.0,13.0,2023-06-16,167612.7336,2195200.0
5249,56.0,19.0,6.0,2021-03-02,97335.4966,571200.0
5251,25.0,2.0,2.0,2021-03-06,162350.8142,336000.0
5252,51.0,12.0,1.0,2023-02-06,88539.11555,168000.0
5255,62.0,14.0,14.0,2023-08-19,116211.04,1803200.0
5257,63.0,3.0,11.0,2022-01-06,108931.5394,1198246.93
5258,70.0,15.0,8.0,2022-04-07,100363.4277,802907.42
5259,68.0,1.0,4.0,2022-01-06,129630.3177,518521.27
5260,69.0,9.0,13.0,2024-07-10,111027.7583,1344000.0
5261,71.0,2.0,1.0,2021-06-21,172077.7803,1008000.0
5265,23.0,20.0,17.0,2021-01-08,232199.2075,3808000.0
5267,8.0,11.0,19.0,2024-06-13,150284.0143,2822400.0
5268,43.0,2.0,5.0,2022-06-02,168369.9981,840000.0
5269,89.0,9.0,2.0,2022-06-27,106335.983,336000.0
5270,46.0,18.0,4.0,2022-10-02,134400.0,672000.0
5272,10.0,15.0,17.0,2023-10-04,94658.56157,1713600.0
5273,95.0,4.0,13.0,2023-12-24,120288.5039,1601600.0
5274,3.0,13.0,19.0,2024-07-01,181023.3385,3724000.0
5275,61.0,14.0,18.0,2021-07-22,119497.7814,2447200.0
5279,52.0,10.0,12.0,2022-06-17,89600.0,1164800.0
5281,49.0,6.0,12.0,2022-04-16,167580.4466,2150400.0
5285,9.0,1.0,1.0,2021-06-25,139360.3329,140000.0
5286,98.0,19.0,2.0,2022-01-04,90664.94071,285600.0
5289,7.0,7.0,11.0,2024-02-24,142889.6287,1512000.0
5290,96.0,3.0,17.0,2021-04-29,110331.3817,1612800.0
5292,68.0,7.0,13.0,2024-08-12,165042.3832,1814400.0
5295,31.0,7.0,6.0,2023-04-08,148396.1528,756000.0
5296,14.0,8.0,5.0,2023-03-26,153527.9954,604800.0
5299,22.0,6.0,3.0,2024-06-12,177701.5106,537600.0
5300,43.0,9.0,17.0,2024-02-02,113940.6556,1936991.15
5301,72.0,6.0,20.0,2023-03-03,176251.2838,3404800.0
5302,43.0,3.0,1.0,2022-07-25,93778.59114,93778.59
5305,50.0,12.0,13.0,2022-04-03,76874.38639,1176000.0
5309,18.0,8.0,5.0,2022-06-27,143720.7919,718603.96
5311,66.0,4.0,1.0,2020-12-30,115872.2313,492800.0
5312,90.0,15.0,17.0,2023-06-09,92220.65508,1713600.0
5314,4.0,17.0,12.0,2020-11-08,166594.4821,1848000.0
5315,46.0,13.0,13.0,2021-10-28,182587.9847,2352000.0
5316,34.0,5.0,1.0,2023-12-02,90335.14098,84000.0
5318,1.0,6.0,1.0,2022-12-27,188106.4245,358400.0
5319,62.0,9.0,1.0,2022-03-11,108488.0014,1904000.0
5326,77.0,6.0,8.0,2021-05-28,168690.6108,1433600.0
5327,24.0,20.0,2.0,2024-05-19,230889.4599,672000.0
5328,83.0,20.0,8.0,2023-08-04,224000.0,1568000.0
5331,76.0,8.0,11.0,2022-11-29,157893.8965,1736832.86
5332,30.0,20.0,13.0,2024-06-03,211589.6951,2912000.0
5333,28.0,16.0,4.0,2020-03-11,113458.6777,453834.71
5335,75.0,3.0,6.0,2022-08-11,98829.44458,604800.0
5339,89.0,20.0,6.0,2022-10-10,214036.5837,1344000.0
5341,17.0,7.0,7.0,2023-06-29,144022.7609,907200.0
5343,98.0,15.0,14.0,2021-04-01,96069.04688,1411200.0
5344,99.0,12.0,8.0,2023-04-18,82492.74671,672000.0
5347,15.0,11.0,7.0,2021-02-24,156800.0,1254400.0
5348,52.0,4.0,3.0,2021-02-10,120680.055,246400.0
5349,75.0,14.0,3.0,2023-07-31,128800.0,386400.0
5350,86.0,8.0,2.0,2023-06-02,149389.1561,302400.0
5355,22.0,6.0,9.0,2022-07-28,162945.0374,1433600.0
5356,35.0,7.0,9.0,2023-02-11,151200.0,1360800.0
5357,11.0,11.0,11.0,2024-09-05,149665.5704,1724800.0
5360,73.0,14.0,14.0,2020-10-30,117394.5522,1803200.0
5361,63.0,5.0,13.0,2023-09-13,78516.32362,1176000.0
5362,81.0,18.0,14.0,2022-11-22,134400.0,1881600.0
5363,19.0,10.0,3.0,2021-03-06,81807.42401,179200.0
5364,90.0,6.0,6.0,2023-07-30,179200.0,1075200.0
5365,55.0,14.0,5.0,2023-01-14,120334.4511,601672.26
5367,37.0,20.0,11.0,2023-06-16,217593.3651,2464000.0
5369,18.0,18.0,7.0,2022-10-10,134400.0,940800.0
5371,78.0,19.0,8.0,2023-12-24,104185.8875,833487.1
5375,54.0,8.0,1.0,2024-05-09,150124.0442,1512000.0
5377,12.0,3.0,7.0,2023-02-09,107153.2157,604800.0
5378,38.0,16.0,10.0,2023-11-11,108544.332,1170400.0
5380,85.0,1.0,4.0,2022-07-11,147845.2194,420000.0
5382,94.0,8.0,1.0,2023-01-23,136636.2013,151200.0
5383,53.0,17.0,1.0,2024-04-15,174099.0182,3360000.0
5386,60.0,5.0,8.0,2021-01-28,76905.38504,672000.0
5389,98.0,13.0,16.0,2021-08-14,207421.3032,3318740.85
5390,79.0,20.0,3.0,2021-09-08,218062.8953,448000.0
5393,29.0,20.0,6.0,2021-07-01,218670.9624,1568000.0
5398,16.0,20.0,3.0,2021-05-09,239206.7381,896000.0
5402,65.0,3.0,12.0,2021-08-03,90823.82253,1108800.0
5405,21.0,19.0,18.0,2022-05-11,87451.91683,1713600.0
5407,72.0,11.0,20.0,2023-12-03,142052.7343,3136000.0
5409,60.0,1.0,11.0,2021-08-27,141140.7164,1540000.0
5410,88.0,10.0,15.0,2023-07-17,90489.91618,1433600.0
5411,96.0,3.0,20.0,2023-11-09,106126.2282,1915200.0
5413,52.0,17.0,15.0,2021-02-06,167990.2369,2352000.0
5415,45.0,18.0,9.0,2022-11-25,138992.6002,1209600.0
5418,14.0,2.0,1.0,2023-04-16,172730.7232,1680000.0
5419,18.0,12.0,12.0,2021-03-26,89805.62785,1008000.0
5420,84.0,9.0,5.0,2024-01-16,113264.9655,566324.83
5421,21.0,2.0,21.0,2022-07-15,161092.4641,3360000.0
5424,86.0,7.0,7.0,2023-04-01,140068.6928,907200.0
5425,62.0,5.0,13.0,2022-12-31,79208.43548,1092000.0
5426,6.0,10.0,3.0,2023-09-12,98499.9311,268800.0
5430,20.0,2.0,19.0,2024-04-30,173064.8274,3288231.72
5431,73.0,6.0,4.0,2022-10-25,176833.8924,537600.0
5432,14.0,2.0,12.0,2021-04-29,155193.0408,2184000.0
5434,68.0,19.0,2.0,2021-05-29,99318.05089,285600.0
5436,31.0,2.0,1.0,2022-09-29,159728.3391,336000.0
5437,62.0,6.0,10.0,2023-04-09,179267.8836,1792000.0
5440,82.0,5.0,18.0,2023-10-09,84244.27559,1428000.0
5441,7.0,18.0,8.0,2024-06-26,122927.3777,983419.02
5442,4.0,14.0,11.0,2024-07-26,134578.6869,1288000.0
5443,6.0,18.0,9.0,2024-07-13,137088.8457,1075200.0
5445,15.0,14.0,6.0,2021-01-14,130587.2255,901600.0
5446,36.0,6.0,2.0,2021-07-21,177256.4311,358400.0
5447,90.0,9.0,11.0,2021-04-30,106434.854,1232000.0
5448,93.0,20.0,19.0,2023-07-31,224000.0,4480000.0
5452,32.0,14.0,16.0,2024-04-23,129737.1926,1932000.0
5455,37.0,16.0,5.0,2022-06-11,106007.8981,638400.0
5458,13.0,17.0,10.0,2021-07-11,177172.6814,1848000.0
5460,58.0,16.0,14.0,2023-07-07,100925.7223,1596000.0
5463,18.0,16.0,2.0,2021-10-18,111846.7796,212800.0
5464,65.0,8.0,14.0,2021-11-17,162163.4764,2116800.0
5466,69.0,5.0,1.0,2022-12-06,78909.52543,168000.0
5467,31.0,18.0,11.0,2023-10-28,143094.6591,1612800.0
5468,87.0,15.0,4.0,2023-04-03,102119.1198,504000.0
5470,20.0,6.0,13.0,2024-06-05,170913.0407,2150400.0
5471,44.0,18.0,1.0,2021-03-23,146611.0952,940800.0
5472,15.0,16.0,17.0,2021-01-07,116072.8853,1973239.05
5474,63.0,15.0,15.0,2023-11-19,100800.0,1411200.0
5475,13.0,1.0,6.0,2023-03-19,139642.1163,840000.0
5476,86.0,12.0,0.0,2023-01-04,90997.98357,84000.0
5477,71.0,7.0,9.0,2021-09-06,137299.3309,1235693.98
5478,99.0,4.0,0.0,2024-10-01,127953.8598,123200.0
5479,45.0,16.0,16.0,2024-07-30,105462.2361,1596000.0
5480,17.0,3.0,20.0,2022-06-05,97170.05808,1915200.0
5481,77.0,3.0,1.0,2024-05-04,91515.61401,907200.0
5483,50.0,10.0,16.0,2023-04-01,84365.00356,1523200.0
5486,89.0,13.0,8.0,2021-06-06,182730.6436,1568000.0
5487,18.0,12.0,11.0,2024-01-23,92180.76679,924000.0
5489,43.0,19.0,8.0,2020-12-15,89554.87138,761600.0
5490,83.0,4.0,14.0,2021-03-17,116237.7365,1601600.0
5491,55.0,15.0,5.0,2024-03-04,96386.68302,504000.0
5492,52.0,7.0,20.0,2021-05-08,156617.8941,2872800.0
5495,80.0,19.0,10.0,2023-10-22,98170.6562,1047200.0
5502,44.0,12.0,13.0,2022-02-26,89823.68328,1167707.88
5504,20.0,4.0,15.0,2023-11-06,110894.8487,1724800.0
5506,21.0,18.0,20.0,2023-07-09,143284.2001,2553600.0
5507,23.0,12.0,1.0,2023-06-09,84000.0,924000.0
5508,67.0,9.0,11.0,2024-07-25,102499.2344,1120000.0
5509,22.0,4.0,16.0,2023-11-09,115299.3453,1844789.52
5520,18.0,12.0,17.0,2022-11-25,78954.71569,1428000.0
5521,50.0,13.0,3.0,2022-05-15,196000.0,588000.0
5523,71.0,6.0,4.0,2024-10-25,162411.7777,537600.0
5524,8.0,1.0,14.0,2024-09-11,152945.7041,1820000.0
5525,84.0,12.0,12.0,2024-04-01,75783.37501,909400.5
5526,60.0,13.0,8.0,2022-01-20,212534.3842,1372000.0
5528,94.0,5.0,19.0,2022-12-02,84000.0,1596000.0
5530,67.0,3.0,9.0,2022-05-01,96475.77282,868281.96
5531,66.0,9.0,9.0,2024-05-09,102825.6768,896000.0
5532,35.0,13.0,20.0,2022-06-01,201608.5614,3724000.0
5533,11.0,5.0,18.0,2023-08-13,84000.0,1596000.0
5534,44.0,7.0,21.0,2022-04-16,161656.5131,3024000.0
5535,92.0,2.0,5.0,2022-08-06,153298.2392,766491.2
5536,21.0,2.0,1.0,2024-05-18,170533.5409,170533.54
5540,37.0,4.0,7.0,2021-06-02,127823.449,985600.0
5541,69.0,6.0,8.0,2021-09-22,166714.869,1433600.0
5542,2.0,16.0,1.0,2023-08-08,105934.0886,1489600.0
5545,92.0,13.0,19.0,2024-04-10,198805.0665,3920000.0
5546,15.0,13.0,19.0,2024-01-27,179857.8024,3528000.0
5547,51.0,3.0,2.0,2023-02-04,104894.0383,209788.08
5551,87.0,5.0,1.0,2023-09-05,90001.33359,90001.33
5557,64.0,8.0,1.0,2024-03-20,151200.0,604800.0
5560,17.0,12.0,7.0,2021-08-18,84000.0,588000.0
5561,12.0,15.0,10.0,2024-01-29,109029.9253,1008000.0
5563,99.0,7.0,10.0,2021-08-02,158855.4568,1512000.0
5567,35.0,18.0,10.0,2024-09-04,124848.0865,1209600.0
5568,84.0,2.0,20.0,2023-12-12,182603.7525,3360000.0
5569,90.0,3.0,6.0,2022-12-25,93756.21057,604800.0
